file,line,snippet,classification,reason,follow_up_action_id_or_blank
src/components/MyWork/shared/ImplementationIdeasSection.tsx,145,(e) => { e.stopPropagation(); onGenerateAI(); },b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/ImplementationIdeasSection.tsx,293,(e) => { e.stopPropagation(); onRemove(idea.id); },b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/LinkedItemsSection.tsx,368,() => handleAddItem(result),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/LinkedItemsSection.tsx,534,() => handleRemoveItem(item.id),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/PostDecisionFollowUp.tsx,182,() => removeTask(idx),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/QuickActions.tsx,283,() => { onAssigneeChange(null); setOpenDropdown(null); },a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/shared/QuickActions.tsx,301,() => { onAssigneeChange(user.id); setOpenDropdown(null); },a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/shared/QuickActions.tsx,405,() => { onDuplicate(); setShowMoreMenu(false); },a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/shared/QuickActions.tsx,419,() => { onDelete(); setShowMoreMenu(false); },a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/shared/RiskAssessmentCompact.tsx,182,(e) => { e.stopPropagation(); onGenerateAI(); },b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/RiskAssessmentCompact.tsx,271,(e) => { e.stopPropagation(); onRemove(risk.id); },b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/SavedViewsMenu.tsx,198,() => handleApply(preset),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/SavedViewsMenu.tsx,204,() => handleDelete(preset.id),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/StakeholdersSection.tsx,362,() => onRemove(stakeholder.id),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/StakeholdersSection.tsx,576,handleAdd,b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/TaskTemplates.tsx,457,() => onCreateFromTemplate(template),b,"[out-of-domain+dead-code] Same out-of-domain reasoning as shared/*.tsx Decision/Task-only sections, PLUS this file has ZERO importers anywhere in src/ (grep confirmed) -- it is not mounted by any screen, so its onClick handlers are not visible to any user at all.",
src/components/MyWork/shared/TaskTemplates.tsx,471,() => handleDelete(template.id),b,"[out-of-domain+dead-code] Same out-of-domain reasoning as shared/*.tsx Decision/Task-only sections, PLUS this file has ZERO importers anywhere in src/ (grep confirmed) -- it is not mounted by any screen, so its onClick handlers are not visible to any user at all.",
src/components/MyWork/shared/TaskTemplates.tsx,700,handleSave,b,"[out-of-domain+dead-code] Same out-of-domain reasoning as shared/*.tsx Decision/Task-only sections, PLUS this file has ZERO importers anywhere in src/ (grep confirmed) -- it is not mounted by any screen, so its onClick handlers are not visible to any user at all.",
src/components/MyWork/table/AICategorizeTool.tsx,273,() => handleApplyCategory(cat),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/AICategorizeTool.tsx,317,"() => onMergeNodes(dup.nodeA, dup.nodeB)",a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/AICopilotMode.tsx,376,() => handleAddSuggestion(sug),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/AICopilotMode.tsx,431,() => handleSend(),b,"[intentional-non-command] Analogous to the table.row.edit / idea.node.mm_comments precedent: idea.ai.table_copilot / idea.ai.table_assistant (ideaActionRegistry.ts) register OPENING the AI panel (mutates:false); sending a message inside the already-open chat is the panel's internal interaction, not a separately tracked top-level command. Lower-confidence than the two explicitly-worded precedents above (no literal 'poza ta akcja' comment for this specific pair) -- flagged as a judgment call, worth an explicit decision by the epic owner.",
src/components/MyWork/table/AddColumnDialog.tsx,606,() => handleUndoField(f.key),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/CellExpandPopover.tsx,209,() => handleRemoveOption(opt),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/ChatToSchemaPanel.tsx,707,() => handleSubmit(),b,"[intentional-non-command] Analogous to the table.row.edit / idea.node.mm_comments precedent: idea.ai.table_copilot / idea.ai.table_assistant (ideaActionRegistry.ts) register OPENING the AI panel (mutates:false); sending a message inside the already-open chat is the panel's internal interaction, not a separately tracked top-level command. Lower-confidence than the two explicitly-worded precedents above (no literal 'poza ta akcja' comment for this specific pair) -- flagged as a judgment call, worth an explicit decision by the epic owner.",
src/components/MyWork/table/ConditionalFormatting.tsx,248,() => removeRule(rule.id),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/CrossTableRelations.tsx,374,() => handleCreateLink(node.id),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/CrossTableRelations.tsx,451,"() => onAddRollupColumn({ sourceIdeaId: '', sourceField: '', aggregation: 'count', label: …",a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/DateDependencyConfig.tsx,290,handleSave,resolved,"[real-defect] handleSave calls TablePlatformApi.putDependencyConfig(tableId, config) directly -- a real, persisting Table-platform command (part of the documented 'Workflow' P15 module family). Zero registry ids exist for date-dependency config (grep confirms).",table.date_dependency.save
src/components/MyWork/table/DateDependencyConfig.tsx,299,handleRecalculate,resolved,"[real-defect] handleRecalculate calls TablePlatformApi.detectDateDependencyCycle + TablePlatformApi.recalculateDateDependencies directly -- real persisting mutation, no registry id.",table.date_dependency.recalculate
src/components/MyWork/table/DistributionBuilder.tsx,367,handleCreate,resolved,"[real-defect] handleCreate calls TablePlatformApi.createDistribution(baseId, form) directly. Table 'Workflow' platform module (Distribution) has zero registry ids anywhere.",table.distribution_builder.create
src/components/MyWork/table/DistributionBuilder.tsx,439,() => handleExecute(dist.id),resolved,[real-defect] handleExecute calls TablePlatformApi.executeDistribution(id) directly -- no registry id.,table.distribution_builder.execute
src/components/MyWork/table/DistributionBuilder.tsx,466,() => handleDelete(dist.id),resolved,[real-defect] handleDelete calls TablePlatformApi.deleteDistribution(id) directly -- no registry id.,table.distribution_builder.delete
src/components/MyWork/table/FieldManager.tsx,545,handleSave,a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/FilterBuilder.tsx,554,() => removeRule(idx),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/FilterPanel.tsx,155,() => removeRule(rule.id),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/FormBuilder.tsx,462,(e) => { e.stopPropagation(); onMoveUp(idx); },a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/FormBuilder.tsx,473,(e) => { e.stopPropagation(); onMoveDown(idx); },a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/FormulaEditor.tsx,606,() => insertAutocomplete(item),b,"[intentional-non-command] insertAutocomplete inserts text at the cursor position in the local formula-draft textarea -- pure client-side text editing helper, no persistence call of its own (the formula is saved by a separate Save action elsewhere).",
src/components/MyWork/table/IdeaPipeline.tsx,342,"() => handlePromote(node.id, selectedStage)",a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/InterfaceDesigner.tsx,438,() => addBlock(bt.type as InterfaceBlock['type']),b,"[intentional-non-command] addBlock calls setBlocks((prev) => [...prev, newBlock]) -- purely local state on the in-progress Interface draft, no prop call and no Api call; persists only when the surrounding editor's own Save action runs.",
src/components/MyWork/table/InterfaceDesigner.tsx,485,(e) => { e.stopPropagation(); removeBlock(block.id); },b,[intentional-non-command] removeBlock calls setBlocks((prev) => prev.filter(...)) -- same local-draft reasoning as addBlock.,
src/components/MyWork/table/LinkedRecordPicker.tsx,347,(e) => { e.stopPropagation(); handleRemoveLink(link.id); },b,[intentional-non-command] handleRemoveLink calls setSelected((prev) => ...) -- edits the local in-progress selection draft of a record picker before the picker's own Save/Apply confirms it; no prop or Api call in this handler.,
src/components/MyWork/table/RecordTemplateManager.tsx,193,() => handleDelete(tpl.id),resolved,[real-defect] handleDelete calls TablePlatformApi.deleteRecordTemplate(templateId) directly -- Record Templates (Table 'Templates' menu-3 cluster) have zero registry ids.,table.record_template.delete
src/components/MyWork/table/RecordTemplateManager.tsx,407,handleSave,resolved,[real-defect] handleSave calls TablePlatformApi.updateRecordTemplate/createRecordTemplate directly -- no registry id.,table.record_template.save
src/components/MyWork/table/RowColoringConfig.tsx,179,() => removeRule(rule.id),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/RowDetailPanel.tsx,926,"() => insertMarkdown(before, after, placeholder)",b,"[intentional-non-command] insertMarkdown positions the cursor and inserts formatting characters into the local textarea draft (markdown toolbar helper) -- pure client-side text editing, no persistence call of its own; also falls under the table.row.edit 'editing happens inside the panel' precedent.",
src/components/MyWork/table/RowDetailPanel.tsx,1351,() => void handleDeleteComment(cmt.id),b,"[intentional-non-command] Registry entry table.row.edit (ideaActionRegistry.ts ~L3443-3466) explicitly documents: 'sama akcja NIE zmienia zadnych danych, edycja komorek dzieje sie wewnatrz panelu, poza tym wpisem' (the action itself changes no data; cell editing happens inside the panel, outside this entry). RowDetailPanel IS that panel (source comment names it explicitly). Comment add/delete/edit and attachment removal are the documented 'editing inside the panel'.",
src/components/MyWork/table/RowDetailPanel.tsx,1383,() => void handleSaveEditComment(),b,"[intentional-non-command] Registry entry table.row.edit (ideaActionRegistry.ts ~L3443-3466) explicitly documents: 'sama akcja NIE zmienia zadnych danych, edycja komorek dzieje sie wewnatrz panelu, poza tym wpisem' (the action itself changes no data; cell editing happens inside the panel, outside this entry). RowDetailPanel IS that panel (source comment names it explicitly). Comment add/delete/edit and attachment removal are the documented 'editing inside the panel'.",
src/components/MyWork/table/RowDetailPanel.tsx,1467,() => void handleAddComment(),b,"[intentional-non-command] Registry entry table.row.edit (ideaActionRegistry.ts ~L3443-3466) explicitly documents: 'sama akcja NIE zmienia zadnych danych, edycja komorek dzieje sie wewnatrz panelu, poza tym wpisem' (the action itself changes no data; cell editing happens inside the panel, outside this entry). RowDetailPanel IS that panel (source comment names it explicitly). Comment add/delete/edit and attachment removal are the documented 'editing inside the panel'.",
src/components/MyWork/table/RowDetailPanel.tsx,1649,() => handleRemoveAttachment(att.id),b,"[intentional-non-command] Registry entry table.row.edit (ideaActionRegistry.ts ~L3443-3466) explicitly documents: 'sama akcja NIE zmienia zadnych danych, edycja komorek dzieje sie wewnatrz panelu, poza tym wpisem' (the action itself changes no data; cell editing happens inside the panel, outside this entry). RowDetailPanel IS that panel (source comment names it explicitly). Comment add/delete/edit and attachment removal are the documented 'editing inside the panel'.",
src/components/MyWork/table/RowDetailPanel.tsx,1722,() => void handleRemovePlatformAttachment(att.id),b,"[intentional-non-command] Registry entry table.row.edit (ideaActionRegistry.ts ~L3443-3466) explicitly documents: 'sama akcja NIE zmienia zadnych danych, edycja komorek dzieje sie wewnatrz panelu, poza tym wpisem' (the action itself changes no data; cell editing happens inside the panel, outside this entry). RowDetailPanel IS that panel (source comment names it explicitly). Comment add/delete/edit and attachment removal are the documented 'editing inside the panel'.",
src/components/MyWork/table/RowDetailPanel.tsx,1996,"() => { onFieldChange(node.id, 'convertedTo', target); onConvert(target); }",a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/SmartSuggestionsBar.tsx,309,() => onApplySuggestion(current),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/TableTabStrip.tsx,187,() => { onDuplicateTable(contextMenu.tableId); setContextMenu(null); },a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/TableTabStrip.tsx,200,() => { onDeleteTable(contextMenu.tableId); setContextMenu(null); },a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/ViewRouter.tsx,1027,"() => { handleInsertRow(rowMenu.rowId, 'above'); setRowMenu(null); }",a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/ViewRouter.tsx,1037,"() => { handleInsertRow(rowMenu.rowId, 'below'); setRowMenu(null); }",a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/ViewRouter.tsx,1050,() => { handleDuplicateRow(rowMenu.rowId); toast.success(isPl ? 'Zduplikowano wiersz' : 'R…,a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/ViewRouter.tsx,1061,() => { const target = processedRows.find((r) => r.id === rowMenu.rowId); if (target) copy…,b,"[intentional-non-command] Row-menu 'Copy row' finds the target row and calls copyRowToClipboard(target) -- read-only local clipboard gesture, no backend mutation.",
src/components/MyWork/table/ViewRouter.tsx,1100,() => { handleDeleteRow(rowMenu.rowId); toast.success(isPl ? 'Usunięto wiersz' : 'Row del…,a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/ViewRouter.tsx,1662,() => { if (!locked) handleAddRow(); },a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/automations/AutomationBuilder.tsx,372,"() => moveAction(idx, -1)",b,"[intentional-non-command] moveAction calls setActions((prev) => {...}) -- purely local reordering of the in-progress automation-being-built (draft actions list) inside AutomationBuilder's own modal state; no prop call, no Api call. Persists only when the builder's own Save action runs.",
src/components/MyWork/table/automations/AutomationBuilder.tsx,380,"() => moveAction(idx, 1)",b,"[intentional-non-command] Same local-draft reasoning as line 372 (moveAction, direction=1).",
src/components/MyWork/table/automations/AutomationBuilder.tsx,388,() => removeAction(action.id),b,[intentional-non-command] removeAction calls setActions((prev) => prev.filter(...)) -- same local-draft reasoning as moveAction above.,
src/components/MyWork/table/automations/AutomationsManager.tsx,499,() => { setMenuOpen(null); handleRunNow(auto); },resolved,[real-defect] handleRunNow calls TablePlatformApi.runAutomationNow(auto.id) directly. Table 'Workflow' platform module (Automations) has zero registry ids anywhere.,table.automation.run_now
src/components/MyWork/table/automations/AutomationsManager.tsx,526,() => { setMenuOpen(null); handleDelete(auto.id); },resolved,[real-defect] handleDelete calls TablePlatformApi.deleteAutomation(id) directly -- no registry id.,table.automation.delete
src/components/MyWork/table/connectors/ConnectorList.tsx,178,() => { setMenuOpen(null); onRun(c); },a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/connectors/ConnectorList.tsx,204,() => { setMenuOpen(null); onDelete(c); },a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/connectors/WebhookRelayPanel.tsx,309,() => { setMenuOpen(null); handleDelete(relay.id); },resolved,[real-defect] handleDelete calls TablePlatformApi.deleteWebhookRelay(relayId) directly -- Table 'Workflow' platform module (Connectors) has zero registry ids anywhere.,table.webhook_relay.delete
src/components/MyWork/table/distribution/DistributionManager.tsx,567,handleCreate,resolved,"[real-defect] handleCreate calls TablePlatformApi.createDistribution directly. NOTE: this is a SECOND, independent implementation of 'create distribution' distinct from table/DistributionBuilder.tsx (also flagged, also unregistered) -- two separate unregistered components implementing the same feature, not a registry duplicate since neither is registered.",table.distribution.create
src/components/MyWork/table/distribution/DistributionManager.tsx,692,() => handleExecute(dist.id),resolved,[real-defect] handleExecute calls TablePlatformApi.executeDistribution(id) directly -- no registry id.,table.distribution.execute
src/components/MyWork/table/distribution/DistributionManager.tsx,719,() => handleDelete(dist.id),resolved,[real-defect] handleDelete calls TablePlatformApi.deleteDistribution(id) directly -- no registry id.,table.distribution.delete
src/components/MyWork/table/forms/FormsIndex.tsx,307,"() => handleCopyLink(form.slug, form.id)",b,"[intentional-non-command] handleCopyLink writes a URL to the clipboard (navigator.clipboard equivalent) -- read-only local UI gesture, no backend mutation.",
