product,scope_type,asset_slug,role,source_prompt_path,source_status,generation_action,recommended_priority,is_archive,active_generation_target,output_dir,output_filename,meta_filename,usage
Marketplace,blog,49_how_to_review_automation_project_risk_between_contract_award_and_go_live,analytical,Marketplace/Blog/49_how_to_review_automation_project_risk_between_contract_award_and_go_live/image-prompts.md,explicit,generate_now,P2,false,true,Marketplace/Blog/49_how_to_review_automation_project_risk_between_contract_award_and_go_live/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Marketplace,blog,49_how_to_review_automation_project_risk_between_contract_award_and_go_live,social,Marketplace/Blog/49_how_to_review_automation_project_risk_between_contract_award_and_go_live/image-prompts.md,explicit,generate_now,P2,false,true,Marketplace/Blog/49_how_to_review_automation_project_risk_between_contract_award_and_go_live/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Marketplace,blog,50_how_to_turn_automation_buying_into_a_repeatable_decision_system,hero,Marketplace/Blog/50_how_to_turn_automation_buying_into_a_repeatable_decision_system/image-prompts.md,explicit,generate_now,P2,false,true,Marketplace/Blog/50_how_to_turn_automation_buying_into_a_repeatable_decision_system/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Marketplace,blog,50_how_to_turn_automation_buying_into_a_repeatable_decision_system,analytical,Marketplace/Blog/50_how_to_turn_automation_buying_into_a_repeatable_decision_system/image-prompts.md,explicit,generate_now,P2,false,true,Marketplace/Blog/50_how_to_turn_automation_buying_into_a_repeatable_decision_system/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Marketplace,blog,50_how_to_turn_automation_buying_into_a_repeatable_decision_system,social,Marketplace/Blog/50_how_to_turn_automation_buying_into_a_repeatable_decision_system/image-prompts.md,explicit,generate_now,P2,false,true,Marketplace/Blog/50_how_to_turn_automation_buying_into_a_repeatable_decision_system/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Marketplace,blog,43_how_to_keep_automation_supplier_governance_clean_after_award,hero,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/43_how_to_keep_automation_supplier_governance_clean_after_award/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/43_how_to_keep_automation_supplier_governance_clean_after_award/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Marketplace,blog,43_how_to_keep_automation_supplier_governance_clean_after_award,analytical,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/43_how_to_keep_automation_supplier_governance_clean_after_award/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/43_how_to_keep_automation_supplier_governance_clean_after_award/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Marketplace,blog,43_how_to_keep_automation_supplier_governance_clean_after_award,social,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/43_how_to_keep_automation_supplier_governance_clean_after_award/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/43_how_to_keep_automation_supplier_governance_clean_after_award/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Marketplace,blog,44_when_to_pause_mobilization_before_an_automation_project_creates_rework,hero,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/44_when_to_pause_mobilization_before_an_automation_project_creates_rework/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/44_when_to_pause_mobilization_before_an_automation_project_creates_rework/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Marketplace,blog,44_when_to_pause_mobilization_before_an_automation_project_creates_rework,analytical,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/44_when_to_pause_mobilization_before_an_automation_project_creates_rework/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/44_when_to_pause_mobilization_before_an_automation_project_creates_rework/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Marketplace,blog,44_when_to_pause_mobilization_before_an_automation_project_creates_rework,social,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/44_when_to_pause_mobilization_before_an_automation_project_creates_rework/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/44_when_to_pause_mobilization_before_an_automation_project_creates_rework/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Marketplace,blog,45_what_buyers_should_reuse_from_the_last_automation_project_and_what_not_to,hero,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/45_what_buyers_should_reuse_from_the_last_automation_project_and_what_not_to/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/45_what_buyers_should_reuse_from_the_last_automation_project_and_what_not_to/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Marketplace,blog,45_what_buyers_should_reuse_from_the_last_automation_project_and_what_not_to,analytical,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/45_what_buyers_should_reuse_from_the_last_automation_project_and_what_not_to/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/45_what_buyers_should_reuse_from_the_last_automation_project_and_what_not_to/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Marketplace,blog,45_what_buyers_should_reuse_from_the_last_automation_project_and_what_not_to,social,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/45_what_buyers_should_reuse_from_the_last_automation_project_and_what_not_to/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/45_what_buyers_should_reuse_from_the_last_automation_project_and_what_not_to/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Marketplace,blog,46_how_to_create_a_repeatable_automation_buying_scorecard_for_future_projects,hero,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/46_how_to_create_a_repeatable_automation_buying_scorecard_for_future_projects/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/46_how_to_create_a_repeatable_automation_buying_scorecard_for_future_projects/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Marketplace,blog,46_how_to_create_a_repeatable_automation_buying_scorecard_for_future_projects,analytical,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/46_how_to_create_a_repeatable_automation_buying_scorecard_for_future_projects/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/46_how_to_create_a_repeatable_automation_buying_scorecard_for_future_projects/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Marketplace,blog,46_how_to_create_a_repeatable_automation_buying_scorecard_for_future_projects,social,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/46_how_to_create_a_repeatable_automation_buying_scorecard_for_future_projects/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/46_how_to_create_a_repeatable_automation_buying_scorecard_for_future_projects/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Marketplace,blog,47_when_a_manufacturer_should_build_an_approved_supplier_pattern_not_a_vendor_list,hero,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/47_when_a_manufacturer_should_build_an_approved_supplier_pattern_not_a_vendor_list/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/47_when_a_manufacturer_should_build_an_approved_supplier_pattern_not_a_vendor_list/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Marketplace,blog,47_when_a_manufacturer_should_build_an_approved_supplier_pattern_not_a_vendor_list,analytical,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/47_when_a_manufacturer_should_build_an_approved_supplier_pattern_not_a_vendor_list/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/47_when_a_manufacturer_should_build_an_approved_supplier_pattern_not_a_vendor_list/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Marketplace,blog,47_when_a_manufacturer_should_build_an_approved_supplier_pattern_not_a_vendor_list,social,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/47_when_a_manufacturer_should_build_an_approved_supplier_pattern_not_a_vendor_list/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/47_when_a_manufacturer_should_build_an_approved_supplier_pattern_not_a_vendor_list/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Marketplace,blog,48_what_a_good_pre_fat_alignment_pack_should_include,hero,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/48_what_a_good_pre_fat_alignment_pack_should_include/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/48_what_a_good_pre_fat_alignment_pack_should_include/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Marketplace,blog,48_what_a_good_pre_fat_alignment_pack_should_include,analytical,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/48_what_a_good_pre_fat_alignment_pack_should_include/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/48_what_a_good_pre_fat_alignment_pack_should_include/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Marketplace,blog,48_what_a_good_pre_fat_alignment_pack_should_include,social,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/48_what_a_good_pre_fat_alignment_pack_should_include/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/48_what_a_good_pre_fat_alignment_pack_should_include/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Marketplace,blog,49_how_to_review_automation_buying_decisions_after_go_live_without_blame_theater,hero,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/49_how_to_review_automation_buying_decisions_after_go_live_without_blame_theater/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/49_how_to_review_automation_buying_decisions_after_go_live_without_blame_theater/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Marketplace,blog,49_how_to_review_automation_buying_decisions_after_go_live_without_blame_theater,analytical,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/49_how_to_review_automation_buying_decisions_after_go_live_without_blame_theater/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/49_how_to_review_automation_buying_decisions_after_go_live_without_blame_theater/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Marketplace,blog,49_how_to_review_automation_buying_decisions_after_go_live_without_blame_theater,social,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/49_how_to_review_automation_buying_decisions_after_go_live_without_blame_theater/image-prompts.md,explicit,exclude_from_active_batch,P2,true,false,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/49_how_to_review_automation_buying_decisions_after_go_live_without_blame_theater/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Vector,blog,01_why_public_ai_is_a_security_risk_for_industrial_operations,hero,Vector/Blog/01_why_public_ai_is_a_security_risk_for_industrial_operations/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/01_why_public_ai_is_a_security_risk_for_industrial_operations/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Vector,blog,01_why_public_ai_is_a_security_risk_for_industrial_operations,analytical,Vector/Blog/01_why_public_ai_is_a_security_risk_for_industrial_operations/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/01_why_public_ai_is_a_security_risk_for_industrial_operations/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Vector,blog,01_why_public_ai_is_a_security_risk_for_industrial_operations,social,Vector/Blog/01_why_public_ai_is_a_security_risk_for_industrial_operations/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/01_why_public_ai_is_a_security_risk_for_industrial_operations/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Vector,blog,02_will_your_data_train_someone_elses_model_what_every_manufacturer_should_ask,hero,Vector/Blog/02_will_your_data_train_someone_elses_model_what_every_manufacturer_should_ask/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/02_will_your_data_train_someone_elses_model_what_every_manufacturer_should_ask/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Vector,blog,02_will_your_data_train_someone_elses_model_what_every_manufacturer_should_ask,analytical,Vector/Blog/02_will_your_data_train_someone_elses_model_what_every_manufacturer_should_ask/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/02_will_your_data_train_someone_elses_model_what_every_manufacturer_should_ask/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Vector,blog,02_will_your_data_train_someone_elses_model_what_every_manufacturer_should_ask,social,Vector/Blog/02_will_your_data_train_someone_elses_model_what_every_manufacturer_should_ask/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/02_will_your_data_train_someone_elses_model_what_every_manufacturer_should_ask/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Vector,blog,03_on_prem_vs_cloud_ai_for_manufacturing_what_actually_matters,hero,Vector/Blog/03_on_prem_vs_cloud_ai_for_manufacturing_what_actually_matters/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/03_on_prem_vs_cloud_ai_for_manufacturing_what_actually_matters/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Vector,blog,03_on_prem_vs_cloud_ai_for_manufacturing_what_actually_matters,analytical,Vector/Blog/03_on_prem_vs_cloud_ai_for_manufacturing_what_actually_matters/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/03_on_prem_vs_cloud_ai_for_manufacturing_what_actually_matters/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Vector,blog,03_on_prem_vs_cloud_ai_for_manufacturing_what_actually_matters,social,Vector/Blog/03_on_prem_vs_cloud_ai_for_manufacturing_what_actually_matters/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/03_on_prem_vs_cloud_ai_for_manufacturing_what_actually_matters/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Vector,blog,04_generic_llm_vs_industrial_ai_the_difference_is_bigger_than_accuracy,hero,Vector/Blog/04_generic_llm_vs_industrial_ai_the_difference_is_bigger_than_accuracy/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/04_generic_llm_vs_industrial_ai_the_difference_is_bigger_than_accuracy/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Vector,blog,04_generic_llm_vs_industrial_ai_the_difference_is_bigger_than_accuracy,analytical,Vector/Blog/04_generic_llm_vs_industrial_ai_the_difference_is_bigger_than_accuracy/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/04_generic_llm_vs_industrial_ai_the_difference_is_bigger_than_accuracy/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Vector,blog,04_generic_llm_vs_industrial_ai_the_difference_is_bigger_than_accuracy,social,Vector/Blog/04_generic_llm_vs_industrial_ai_the_difference_is_bigger_than_accuracy/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/04_generic_llm_vs_industrial_ai_the_difference_is_bigger_than_accuracy/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Vector,blog,05_why_factory_data_should_never_be_treated_like_generic_enterprise_data,hero,Vector/Blog/05_why_factory_data_should_never_be_treated_like_generic_enterprise_data/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/05_why_factory_data_should_never_be_treated_like_generic_enterprise_data/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Vector,blog,05_why_factory_data_should_never_be_treated_like_generic_enterprise_data,analytical,Vector/Blog/05_why_factory_data_should_never_be_treated_like_generic_enterprise_data/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/05_why_factory_data_should_never_be_treated_like_generic_enterprise_data/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Vector,blog,05_why_factory_data_should_never_be_treated_like_generic_enterprise_data,social,Vector/Blog/05_why_factory_data_should_never_be_treated_like_generic_enterprise_data/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/05_why_factory_data_should_never_be_treated_like_generic_enterprise_data/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Vector,blog,06_the_hidden_risk_of_uploading_layouts_costs_and_process_know_how_to_public_ai,hero,Vector/Blog/06_the_hidden_risk_of_uploading_layouts_costs_and_process_know_how_to_public_ai/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/06_the_hidden_risk_of_uploading_layouts_costs_and_process_know_how_to_public_ai/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Vector,blog,06_the_hidden_risk_of_uploading_layouts_costs_and_process_know_how_to_public_ai,analytical,Vector/Blog/06_the_hidden_risk_of_uploading_layouts_costs_and_process_know_how_to_public_ai/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/06_the_hidden_risk_of_uploading_layouts_costs_and_process_know_how_to_public_ai/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Vector,blog,06_the_hidden_risk_of_uploading_layouts_costs_and_process_know_how_to_public_ai,social,Vector/Blog/06_the_hidden_risk_of_uploading_layouts_costs_and_process_know_how_to_public_ai/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/06_the_hidden_risk_of_uploading_layouts_costs_and_process_know_how_to_public_ai/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Vector,blog,07_what_private_ai_really_means_in_a_manufacturing_environment,hero,Vector/Blog/07_what_private_ai_really_means_in_a_manufacturing_environment/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/07_what_private_ai_really_means_in_a_manufacturing_environment/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Vector,blog,07_what_private_ai_really_means_in_a_manufacturing_environment,analytical,Vector/Blog/07_what_private_ai_really_means_in_a_manufacturing_environment/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/07_what_private_ai_really_means_in_a_manufacturing_environment/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Vector,blog,07_what_private_ai_really_means_in_a_manufacturing_environment,social,Vector/Blog/07_what_private_ai_really_means_in_a_manufacturing_environment/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/07_what_private_ai_really_means_in_a_manufacturing_environment/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Vector,blog,08_how_to_evaluate_an_industrial_ai_vendor_without_getting_lost_in_buzzwords,hero,Vector/Blog/08_how_to_evaluate_an_industrial_ai_vendor_without_getting_lost_in_buzzwords/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/08_how_to_evaluate_an_industrial_ai_vendor_without_getting_lost_in_buzzwords/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Vector,blog,08_how_to_evaluate_an_industrial_ai_vendor_without_getting_lost_in_buzzwords,analytical,Vector/Blog/08_how_to_evaluate_an_industrial_ai_vendor_without_getting_lost_in_buzzwords/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/08_how_to_evaluate_an_industrial_ai_vendor_without_getting_lost_in_buzzwords/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Vector,blog,08_how_to_evaluate_an_industrial_ai_vendor_without_getting_lost_in_buzzwords,social,Vector/Blog/08_how_to_evaluate_an_industrial_ai_vendor_without_getting_lost_in_buzzwords/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/08_how_to_evaluate_an_industrial_ai_vendor_without_getting_lost_in_buzzwords/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Vector,blog,09_why_ai_governance_matters_more_in_factories_than_in_offices,hero,Vector/Blog/09_why_ai_governance_matters_more_in_factories_than_in_offices/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/09_why_ai_governance_matters_more_in_factories_than_in_offices/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Vector,blog,09_why_ai_governance_matters_more_in_factories_than_in_offices,analytical,Vector/Blog/09_why_ai_governance_matters_more_in_factories_than_in_offices/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/09_why_ai_governance_matters_more_in_factories_than_in_offices/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Vector,blog,09_why_ai_governance_matters_more_in_factories_than_in_offices,social,Vector/Blog/09_why_ai_governance_matters_more_in_factories_than_in_offices/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/09_why_ai_governance_matters_more_in_factories_than_in_offices/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Vector,blog,10_ai_that_recommends_is_useful_ai_that_decides_alone_is_dangerous,hero,Vector/Blog/10_ai_that_recommends_is_useful_ai_that_decides_alone_is_dangerous/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/10_ai_that_recommends_is_useful_ai_that_decides_alone_is_dangerous/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Vector,blog,10_ai_that_recommends_is_useful_ai_that_decides_alone_is_dangerous,analytical,Vector/Blog/10_ai_that_recommends_is_useful_ai_that_decides_alone_is_dangerous/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/10_ai_that_recommends_is_useful_ai_that_decides_alone_is_dangerous/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Vector,blog,10_ai_that_recommends_is_useful_ai_that_decides_alone_is_dangerous,social,Vector/Blog/10_ai_that_recommends_is_useful_ai_that_decides_alone_is_dangerous/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/10_ai_that_recommends_is_useful_ai_that_decides_alone_is_dangerous/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Vector,blog,11_the_real_cost_of_choosing_the_wrong_ai_deployment_model,hero,Vector/Blog/11_the_real_cost_of_choosing_the_wrong_ai_deployment_model/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/11_the_real_cost_of_choosing_the_wrong_ai_deployment_model/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Vector,blog,11_the_real_cost_of_choosing_the_wrong_ai_deployment_model,analytical,Vector/Blog/11_the_real_cost_of_choosing_the_wrong_ai_deployment_model/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/11_the_real_cost_of_choosing_the_wrong_ai_deployment_model/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Vector,blog,11_the_real_cost_of_choosing_the_wrong_ai_deployment_model,social,Vector/Blog/11_the_real_cost_of_choosing_the_wrong_ai_deployment_model/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/11_the_real_cost_of_choosing_the_wrong_ai_deployment_model/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Vector,blog,12_can_you_audit_your_ai_why_traceability_matters_in_industrial_decisions,hero,Vector/Blog/12_can_you_audit_your_ai_why_traceability_matters_in_industrial_decisions/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/12_can_you_audit_your_ai_why_traceability_matters_in_industrial_decisions/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Vector,blog,12_can_you_audit_your_ai_why_traceability_matters_in_industrial_decisions,analytical,Vector/Blog/12_can_you_audit_your_ai_why_traceability_matters_in_industrial_decisions/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/12_can_you_audit_your_ai_why_traceability_matters_in_industrial_decisions/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Vector,blog,12_can_you_audit_your_ai_why_traceability_matters_in_industrial_decisions,social,Vector/Blog/12_can_you_audit_your_ai_why_traceability_matters_in_industrial_decisions/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/12_can_you_audit_your_ai_why_traceability_matters_in_industrial_decisions/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Vector,blog,13_why_domain_knowledge_beats_bigger_generic_models_in_manufacturing,hero,Vector/Blog/13_why_domain_knowledge_beats_bigger_generic_models_in_manufacturing/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/13_why_domain_knowledge_beats_bigger_generic_models_in_manufacturing/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Vector,blog,13_why_domain_knowledge_beats_bigger_generic_models_in_manufacturing,analytical,Vector/Blog/13_why_domain_knowledge_beats_bigger_generic_models_in_manufacturing/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/13_why_domain_knowledge_beats_bigger_generic_models_in_manufacturing/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Vector,blog,13_why_domain_knowledge_beats_bigger_generic_models_in_manufacturing,social,Vector/Blog/13_why_domain_knowledge_beats_bigger_generic_models_in_manufacturing/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/13_why_domain_knowledge_beats_bigger_generic_models_in_manufacturing/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Vector,blog,14_what_it_means_to_train_an_ai_on_real_transformation_cases,hero,Vector/Blog/14_what_it_means_to_train_an_ai_on_real_transformation_cases/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/14_what_it_means_to_train_an_ai_on_real_transformation_cases/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Vector,blog,14_what_it_means_to_train_an_ai_on_real_transformation_cases,analytical,Vector/Blog/14_what_it_means_to_train_an_ai_on_real_transformation_cases/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/14_what_it_means_to_train_an_ai_on_real_transformation_cases/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Vector,blog,14_what_it_means_to_train_an_ai_on_real_transformation_cases,social,Vector/Blog/14_what_it_means_to_train_an_ai_on_real_transformation_cases/image-prompts.md,explicit,generate_now,P1,false,true,Vector/Blog/14_what_it_means_to_train_an_ai_on_real_transformation_cases/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
